season_id,name,year,competition_id
sr:season:111364,"ATP Bucharest, Romania Men Singles 2024",2024,sr:competition:3007
sr:season:134099,"ATP Bucharest, Romania Men Doubles 2026",2026,sr:competition:3009
sr:season:124325,"ATP Bucharest, Romania Men Doubles 2025",2025,sr:competition:3009
sr:season:111366,"ATP Bucharest, Romania Men Doubles 2024",2024,sr:competition:3009
sr:season:124387,"WTA Guangzhou, China Women Singles 2025",2025,sr:competition:3013
sr:season:113258,"WTA Guangzhou, China Women Singles 2024",2024,sr:competition:3013
sr:season:99919,"WTA Guangzhou, China Women Singles 2023",2023,sr:competition:3013
sr:season:124389,"WTA Guangzhou, China Women Doubles 2025",2025,sr:competition:3015
sr:season:113260,"WTA Guangzhou, China Women Doubles 2024",2024,sr:competition:3015
sr:season:99917,"WTA Guangzhou, China Women Doubles 2023",2023,sr:competition:3015
sr:season:135001,"ATP Beijing, China Men Singles 2026",2026,sr:competition:3025
sr:season:124437,"ATP Beijing, China Men Singles 2025",2025,sr:competition:3025
sr:season:111522,"ATP Beijing, China Men Singles 2024",2024,sr:competition:3025
sr:season:135003,"ATP Beijing, China Men Doubles 2026",2026,sr:competition:3027
sr:season:124439,"ATP Beijing, China Men Doubles 2025",2025,sr:competition:3027
sr:season:111524,"ATP Beijing, China Men Doubles 2024",2024,sr:competition:3027
sr:season:134995,"ATP Tokyo, Japan Men Singles 2026",2026,sr:competition:3031
sr:season:124431,"ATP Tokyo, Japan Men Singles 2025",2025,sr:competition:3031
sr:season:111518,"ATP Tokyo, Japan Men Singles 2024",2024,sr:competition:3031
sr:season:134997,"ATP Tokyo, Japan Men Doubles 2026",2026,sr:competition:3033
sr:season:124433,"ATP Tokyo, Japan Men Doubles 2025",2025,sr:competition:3033
sr:season:111520,"ATP Tokyo, Japan Men Doubles 2024",2024,sr:competition:3033
sr:season:124367,"WTA Seoul, Korea Republic Women Singles 2025",2025,sr:competition:3043
sr:season:113238,"WTA Seoul, Korea Republic Women Singles 2024",2024,sr:competition:3043
sr:season:99923,"WTA Seoul, Korea Republic Women Singles 2023",2023,sr:competition:3043
sr:season:124369,"WTA Seoul, Korea Republic Women Doubles 2025",2025,sr:competition:3045
sr:season:113240,"WTA Seoul, Korea Republic Women Doubles 2024",2024,sr:competition:3045
sr:season:99921,"WTA Seoul, Korea Republic Women Doubles 2023",2023,sr:competition:3045
sr:season:124081,"WTA Linz, Austria Women Singles 2025",2025,sr:competition:3055
sr:season:112836,"WTA Linz, Austria Women Singles 2024",2024,sr:competition:3055
sr:season:99009,"WTA Linz, Austria Women Singles 2023",2023,sr:competition:3055
sr:season:124083,"WTA Linz, Austria Women Doubles 2025",2025,sr:competition:3057
sr:season:112838,"WTA Linz, Austria Women Doubles 2024",2024,sr:competition:3057
sr:season:99011,"WTA Linz, Austria Women Doubles 2023",2023,sr:competition:3057
sr:season:124379,"WTA Osaka, Japan Women Singles 2025",2025,sr:competition:3061
sr:season:113254,"WTA Osaka, Japan Women Singles 2024",2024,sr:competition:3061
sr:season:106237,"WTA Osaka, Japan Women Singles 2023",2023,sr:competition:3061
sr:season:124381,"WTA Osaka, Japan Women Doubles 2025",2025,sr:competition:3063
sr:season:113256,"WTA Osaka, Japan Women Doubles 2024",2024,sr:competition:3063
sr:season:106239,"WTA Osaka, Japan Women Doubles 2023",2023,sr:competition:3063
sr:season:91579,"ATP Moscow, Russia Men Singles 2022",2022,sr:competition:3067
sr:season:80792,"2021 ATP Moscow, Russia, Singles",2021,sr:competition:3067
sr:season:73963,"2020 ATP Moscow, Russia Men Singles",2020,sr:competition:3067
sr:season:91581,"ATP Moscow, Russia Men Doubles 2022",2022,sr:competition:3069
sr:season:80794,"2021 ATP Moscow, Russia, Doubles",2021,sr:competition:3069
sr:season:73971,"2020 ATP Moscow, Russia Men Doubles",2020,sr:competition:3069
sr:season:85744,"2021 WTA Luxembourg, Luxembourg Women Singles",2021,sr:competition:3073
sr:season:73519,"2020 WTA Luxembourg, Luxembourg Women Singles",2020,sr:competition:3073
sr:season:85742,"2021 WTA Luxembourg, Luxembourg Women Doubles",2021,sr:competition:3075
sr:season:73521,"2020 WTA Luxembourg, Luxembourg Women Doubles",2020,sr:competition:3075
sr:season:135005,"ATP Shanghai, China Men Singles 2026",2026,sr:competition:3085
sr:season:124443,"ATP Shanghai, China Men Singles 2025",2025,sr:competition:3085
sr:season:111526,"ATP Shanghai, China Men Singles 2024",2024,sr:competition:3085
sr:season:135007,"ATP Shanghai, China Men Doubles 2026",2026,sr:competition:3087
sr:season:124447,"ATP Shanghai, China Men Doubles 2025",2025,sr:competition:3087
sr:season:111528,"ATP Shanghai, China Men Doubles 2024",2024,sr:competition:3087
sr:season:135061,"ATP Stockholm, Sweden Men Singles 2026",2026,sr:competition:3091
sr:season:124457,"ATP Stockholm, Sweden Men Singles 2025",2025,sr:competition:3091
sr:season:111556,"ATP Stockholm, Sweden Men Singles 2024",2024,sr:competition:3091
sr:season:135063,"ATP Stockholm, Sweden Men Doubles 2026",2026,sr:competition:3093
sr:season:124463,"ATP Stockholm, Sweden Men Doubles 2025",2025,sr:competition:3093
sr:season:111558,"ATP Stockholm, Sweden Men Doubles 2024",2024,sr:competition:3093
sr:season:135357,"ATP Lyon, France Men Singles 2026",2026,sr:competition:3097
sr:season:111386,"ATP Lyon, France Men Singles 2024",2024,sr:competition:3097
sr:season:99287,"ATP Lyon, France Men Singles 2023",2023,sr:competition:3097
sr:season:135359,"ATP Lyon, France Men Doubles 2026",2026,sr:competition:3099
sr:season:111388,"ATP Lyon, France Men Doubles 2024",2024,sr:competition:3099
sr:season:99285,"ATP Lyon, France Men Doubles 2023",2023,sr:competition:3099
sr:season:135035,"ATP Vienna, Austria Men Singles 2026",2026,sr:competition:3103
sr:season:124469,"ATP Vienna, Austria Men Singles 2025",2025,sr:competition:3103
sr:season:111542,"ATP Vienna, Austria Men Singles 2024",2024,sr:competition:3103
sr:season:135037,"ATP Vienna, Austria Men Doubles 2026",2026,sr:competition:3105
sr:season:124471,"ATP Vienna, Austria Men Doubles 2025",2025,sr:competition:3105
sr:season:111544,"ATP Vienna, Austria Men Doubles 2024",2024,sr:competition:3105
sr:season:80756,"2021 ATP St. Petersburg, Russia Men Singles",2021,sr:competition:3109
sr:season:80754,"2021 ATP St. Petersburg, Russia Men Doubles",2021,sr:competition:3111
sr:season:134161,"ATP Monte Carlo, Monaco Men Singles 2026",2026,sr:competition:3121
sr:season:124337,"ATP Monte Carlo, Monaco Men Singles 2025",2025,sr:competition:3121
sr:season:111352,"ATP Monte Carlo, Monaco Men Singles 2024",2024,sr:competition:3121
sr:season:134163,"ATP Monte Carlo, Monaco Men Doubles 2026",2026,sr:competition:3123
sr:season:124339,"ATP Monte Carlo, Monaco Men Doubles 2025",2025,sr:competition:3123
sr:season:111354,"ATP Monte Carlo, Monaco Men Doubles 2024",2024,sr:competition:3123
sr:season:134721,"ATP Kitzbuhel, Austria Men Singles 2026",2026,sr:competition:3151
sr:season:124677,"ATP Kitzbuhel, Austria Men Singles 2025",2025,sr:competition:3151
sr:season:111444,"ATP Kitzbuhel, Austria Men Singles 2024",2024,sr:competition:3151
sr:season:134723,"ATP Kitzbuhel, Austria Men Doubles 2026",2026,sr:competition:3153
sr:season:124675,"ATP Kitzbuhel, Austria Men Doubles 2025",2025,sr:competition:3153
sr:season:111446,"ATP Kitzbuhel, Austria Men Doubles 2024",2024,sr:competition:3153
sr:season:124123,"San Diego, USA Women Singles 2025",2025,sr:competition:3163
sr:season:112866,"San Diego, USA Women Singles 2024",2024,sr:competition:3163
sr:season:106233,"San Diego, USA Women Singles 2023",2023,sr:competition:3163
sr:season:124125,"San Diego, USA Women Doubles 2025",2025,sr:competition:3165
sr:season:112868,"San Diego, USA Women Doubles 2024",2024,sr:competition:3165
sr:season:106235,"San Diego, USA Women Doubles 2023",2023,sr:competition:3165
sr:season:133787,"ATP Challenger Charlottesville, USA Men Doubles 2025",2025,sr:competition:3215
sr:season:121711,"2024 ATP Challenger Charlottesville, USA Men Doubles",2024,sr:competition:3215
sr:season:109671,"ATP Challenger Charlottesville, USA Men Doubles 2023",2023,sr:competition:3215
sr:season:133785,"ATP Challenger Charlottesville, USA Men Singles 2025",2025,sr:competition:3217
sr:season:121709,"2024 ATP Challenger Charlottesville, USA Men Singles",2024,sr:competition:3217
sr:season:109669,"ATP Challenger Charlottesville, USA Men Singles 2023",2023,sr:competition:3217
sr:season:126039,"ATP Challenger Noumea, New Caledonia Men Singles 2025",2025,sr:competition:3221
sr:season:113084,"ATP Challenger Noumea, New Caledonia Men Singles 2024",2024,sr:competition:3221
sr:season:100461,"ATP Challenger Noumea, New Caledonia Men Singles 2023",2023,sr:competition:3221
sr:season:126041,"ATP Challenger Noumea, New Caledonia Men Doubles 2025",2025,sr:competition:3223
sr:season:113086,"ATP Challenger Noumea, New Caledonia Men Doubles 2024",2024,sr:competition:3223
sr:season:100463,"ATP Challenger Noumea, New Caledonia Men Doubles 2023",2023,sr:competition:3223
sr:season:123275,"ATP Challenger Sao Paulo, Brazil Men Singles 2024",2024,sr:competition:3227
sr:season:88112,"ATP Challenger Sao Paulo, Brazil Men Singles 2021",2021,sr:competition:3227
sr:season:123277,"ATP Challenger Sao Paulo, Brazil Men Doubles 2024",2024,sr:competition:3229
sr:season:88114,"ATP Challenger Sao Paulo, Brazil Men Doubles 2021",2021,sr:competition:3229
sr:season:105847,"ATP Challenger Salinas, Ecuador Men Singles 2023",2023,sr:competition:3233
sr:season:90841,"ATP Challenger Salinas, Ecuador Men Singles 2022",2022,sr:competition:3233
sr:season:82372,"2021 ATP Challenger Salinas, Ecuador Men Singles",2021,sr:competition:3233
sr:season:105849,"ATP Challenger Salinas, Ecuador Men Doubles 2023",2023,sr:competition:3235
sr:season:90843,"ATP Challenger Salinas, Ecuador Men Doubles 2022",2022,sr:competition:3235
sr:season:82374,"2021 ATP Challenger Salinas, Ecuador Men Doubles",2021,sr:competition:3235
sr:season:133661,"ATP Santiago, Chile Men Singles 2026",2026,sr:competition:3239
sr:season:124309,"ATP Santiago, Chile Men Singles 2025",2025,sr:competition:3239
sr:season:111326,"ATP Santiago, Chile Men Singles 2024",2024,sr:competition:3239
sr:season:133663,"ATP Santiago, Chile Men Doubles 2026",2026,sr:competition:3241
sr:season:124311,"ATP Santiago, Chile Men Doubles 2025",2025,sr:competition:3241
sr:season:111324,"ATP Santiago, Chile Men Doubles 2024",2024,sr:competition:3241
sr:season:111440,"ATP Atlanta, USA Men Singles 2024",2024,sr:competition:3245
sr:season:99463,"ATP Atlanta, USA Men Singles 2023",2023,sr:competition:3245
sr:season:91469,"ATP Atlanta, USA Men Singles 2022",2022,sr:competition:3245
sr:season:111442,"ATP Atlanta, USA Men Doubles 2024",2024,sr:competition:3247
sr:season:99461,"ATP Atlanta, USA Men Doubles 2023",2023,sr:competition:3247
sr:season:91471,"ATP Atlanta, USA Men Doubles 2022",2022,sr:competition:3247
sr:season:122703,"ATP Belgrade, Serbia Men Singles 2024",2024,sr:competition:3251
sr:season:89133,"ATP Belgrade, Serbia Men Singles 2022",2022,sr:competition:3251
sr:season:81158,"2021 ATP Belgrade, Serbia Men Singles",2021,sr:competition:3251
sr:season:122705,"ATP Belgrade, Serbia Men Doubles 2024",2024,sr:competition:3253
sr:season:89103,"ATP Belgrade, Serbia Men Doubles 2022",2022,sr:competition:3253
sr:season:81156,"2021 ATP Belgrade, Serbia Men Doubles",2021,sr:competition:3253
sr:season:127391,"ATP Challenger Barletta, Italy Men Singles 2025",2025,sr:competition:3281
sr:season:115461,"ATP Challenger Barletta, Italy Men Singles 2024",2024,sr:competition:3281
sr:season:102585,"ATP Challenger Barletta, Italy Men Singles 2023",2023,sr:competition:3281
sr:season:127393,"ATP Challenger Barletta, Italy Men Doubles 2025",2025,sr:competition:3283
sr:season:115463,"ATP Challenger Barletta, Italy Men Doubles 2024",2024,sr:competition:3283
sr:season:102583,"ATP Challenger Barletta, Italy Men Doubles 2023",2023,sr:competition:3283
sr:season:134005,"ATP Challenger Bergamo, Italy Men Singles 2025",2025,sr:competition:3287
sr:season:109677,"ATP Challenger Bergamo, Italy Men Singles 2023",2023,sr:competition:3287
sr:season:96581,"ATP Challenger Bergamo, Italy Men Singles 2022",2022,sr:competition:3287
sr:season:134007,"ATP Challenger Bergamo, Italy Men Doubles 2025",2025,sr:competition:3289
sr:season:109679,"ATP Challenger Bergamo, Italy Men Doubles 2023",2023,sr:competition:3289
sr:season:96579,"ATP Challenger Bergamo, Italy Men Doubles 2022",2022,sr:competition:3289
sr:season:129401,"ATP Challenger Heilbronn, Germany Men Singles 2025",2025,sr:competition:3299
sr:season:116997,"ATP Challenger Heilbronn, Germany Men Singles 2024",2024,sr:competition:3299
sr:season:103497,"ATP Challenger Heilbronn, Germany Men Singles 2023",2023,sr:competition:3299
sr:season:129403,"ATP Challenger Heilbronn, Germany Men Doubles 2025",2025,sr:competition:3301
sr:season:116999,"ATP Challenger Heilbronn, Germany Men Doubles 2024",2024,sr:competition:3301
sr:season:103499,"ATP Challenger Heilbronn, Germany Men Doubles 2023",2023,sr:competition:3301
sr:season:113140,"ATP Challenger Burnie, Australia Men Singles 2024",2024,sr:competition:3311
sr:season:100575,"ATP Challenger Burnie, Australia Men Singles 2023",2023,sr:competition:3311
sr:season:113142,"ATP Challenger Burnie, Australia Men Doubles 2024",2024,sr:competition:3313
sr:season:100577,"ATP Challenger Burnie, Australia Men Doubles 2023",2023,sr:competition:3313
sr:season:127357,"ATP Challenger Cherbourg, France Men Singles 2025",2025,sr:competition:3327
sr:season:113717,"ATP Challenger Cherbourg, France Men Singles 2024",2024,sr:competition:3327
sr:season:101609,"ATP Challenger Cherbourg, France Men Singles 2023",2023,sr:competition:3327
sr:season:127359,"ATP Challenger Cherbourg, France Men Doubles 2025",2025,sr:competition:3329
sr:season:113719,"ATP Challenger Cherbourg, France Men Doubles 2024",2024,sr:competition:3329
sr:season:101607,"ATP Challenger Cherbourg, France Men Doubles 2023",2023,sr:competition:3329
sr:season:128069,"ATP Challenger San Luis Potosi, Mexico Men Singles 2025",2025,sr:competition:3379
sr:season:114665,"ATP Challenger San Luis Potosi, Mexico Men Singles 2024",2024,sr:competition:3379
sr:season:102581,"ATP Challenger San Luis Potosi, Mexico Men Singles 2023",2023,sr:competition:3379
sr:season:128071,"ATP Challenger San Luis Potosi, Mexico Men Doubles 2025",2025,sr:competition:3381
sr:season:114667,"ATP Challenger San Luis Potosi, Mexico Men Doubles 2024",2024,sr:competition:3381
sr:season:102579,"ATP Challenger San Luis Potosi, Mexico Men Doubles 2023",2023,sr:competition:3381
sr:season:121659,"ATP Challenger St. Brieuc, France Men Singles 2024",2024,sr:competition:3391
sr:season:101709,"ATP Challenger St. Brieuc, France Men Singles 2023",2023,sr:competition:3391
sr:season:90507,"ATP Challenger St. Brieuc, France Men Singles 2022",2022,sr:competition:3391
sr:season:121661,"ATP Challenger St. Brieuc, France Men Doubles 2024",2024,sr:competition:3393
sr:season:101707,"ATP Challenger St. Brieuc, France Men Doubles 2023",2023,sr:competition:3393
sr:season:90509,"ATP Challenger St. Brieuc, France Men Doubles 2022",2022,sr:competition:3393
sr:season:133398,"ATP Challenger Amersfoort, Netherlands Men Doubles 2025",2025,sr:competition:3417
sr:season:131367,"ATP Challenger Biella, Italy Men Singles 2025",2025,sr:competition:3425
sr:season:80322,"2021 ATP Challenger Biella 1, Italy Men Singles",2021,sr:competition:3425
sr:season:131369,"ATP Challenger Biella, Italy Men Doubles 2025",2025,sr:competition:3427
sr:season:80320,"2021 ATP Challenger Biella 1, Italy Men Doubles",2021,sr:competition:3427
sr:season:89797,"ATP Challenger Blumenau, Brazil Men Singles 2022",2022,sr:competition:3431
sr:season:89795,"ATP Challenger Blumenau, Brazil Men Doubles 2022",2022,sr:competition:3433
sr:season:128611,"ATP Challenger Bordeaux, France Men Singles 2025",2025,sr:competition:3437
sr:season:115435,"ATP Challenger Bordeaux, France Men Singles 2024",2024,sr:competition:3437
sr:season:103441,"ATP Challenger Bordeaux, France Men Singles 2023",2023,sr:competition:3437
sr:season:128613,"ATP Challenger Bordeaux, France Men Doubles 2025",2025,sr:competition:3439
sr:season:115437,"ATP Challenger Bordeaux, France Men Doubles 2024",2024,sr:competition:3439
sr:season:103443,"ATP Challenger Bordeaux, France Men Doubles 2023",2023,sr:competition:3439
sr:season:128061,"ATP Challenger Busan, Korea Republic Men Singles 2025",2025,sr:competition:3447
sr:season:115469,"ATP Challenger Busan, Korea Republic Men Singles 2024",2024,sr:competition:3447
sr:season:103415,"ATP Challenger Busan, Korea Republic Men Singles 2023",2023,sr:competition:3447
sr:season:128063,"ATP Challenger Busan, Korea Republic Men Doubles 2025",2025,sr:competition:3449
sr:season:115471,"ATP Challenger Busan, Korea Republic Men Doubles 2024",2024,sr:competition:3449
sr:season:103417,"ATP Challenger Busan, Korea Republic Men Doubles 2023",2023,sr:competition:3449
sr:season:103493,"ATP Challenger Leon, Mexico Men Singles 2023",2023,sr:competition:3481
sr:season:103491,"ATP Challenger Leon, Mexico Men Doubles 2023",2023,sr:competition:3483
sr:season:128049,"ATP Challenger Monza, Italy Men Singles 2025",2025,sr:competition:3493
sr:season:128051,"ATP Challenger Monza, Italy Men Doubles 2025",2025,sr:competition:3495
sr:season:128585,"ATP Challenger Ostrava, Czech Republic Men Singles 2025",2025,sr:competition:3499
sr:season:115533,"ATP Challenger Ostrava, Czech Republic Men Singles 2024",2024,sr:competition:3499
